METADATA|Position|SourceSystemOwner|SourceSystemId|EffectiveStartDate|PositionCode|BusinessUnitName|Name|ActiveStatus|DepartmentId|JobId|LocationId|FullPartTime|RegularTemporary|HiringStatus|PositionType|FTE|HeadCount|WorkingHours|Frequency
MERGE|Position|ALTAHRN01|131655|1951/01/01|131655|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131656|1951/01/01|131656|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131657|1951/01/01|131657|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131658|1951/01/01|131658|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131659|1951/01/01|131659|UOB Business Unit|Recruitment Manager|A|300000001922212|300000009529192|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131660|1951/01/01|131660|UOB Business Unit|Recruitment Team Leader|A|300000001922212|300000009529192|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131661|1951/01/01|131661|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131662|1951/01/01|131662|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131663|1951/01/01|131663|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131664|1951/01/01|131664|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131665|1951/01/01|131665|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131666|1951/01/01|131666|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131667|1951/01/01|131667|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131668|1951/01/01|131668|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131669|1951/01/01|131669|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131670|1951/01/01|131670|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131671|1951/01/01|131671|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131672|1951/01/01|131672|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131673|1951/01/01|131673|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131674|1951/01/01|131674|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131675|1951/01/01|131675|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131676|1951/01/01|131676|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131677|1951/01/01|131677|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131678|1951/01/01|131678|UOB Business Unit|Recruitment Advisor|A|300000001922212|300000009529195|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131679|1951/01/01|131679|UOB Business Unit|Reward and Remuneration Consultant|A|300000001922212|300000009529201|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131680|1951/01/01|131680|UOB Business Unit|PTAC Manager|A|300000001922212|300000009529207|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131681|1951/01/01|131681|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131682|1951/01/01|131682|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131683|1951/01/01|131683|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131684|1951/01/01|131684|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131685|1951/01/01|131685|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131686|1951/01/01|131686|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131687|1951/01/01|131687|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131688|1951/01/01|131688|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131689|1951/01/01|131689|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131690|1951/01/01|131690|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131691|1951/01/01|131691|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131692|1951/01/01|131692|UOB Business Unit|PTAC Advisor|A|300000001922212|300000009529210|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131693|1951/01/01|131693|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131694|1951/01/01|131694|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131695|1951/01/01|131695|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131696|1951/01/01|131696|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131697|1951/01/01|131697|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131698|1951/01/01|131698|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131699|1951/01/01|131699|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131700|1951/01/01|131700|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131701|1951/01/01|131701|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131702|1951/01/01|131702|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131703|1951/01/01|131703|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131704|1951/01/01|131704|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131705|1951/01/01|131705|UOB Business Unit|POD Consultant|A|300000001922212|300000009529219|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131706|1951/01/01|131706|UOB Business Unit|Equality and Diversity Specialist|A|300000001922212|300000009529225|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131707|1951/01/01|131707|UOB Business Unit|Equality and Diversity Specialist|A|300000001922212|300000009529225|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131708|1951/01/01|131708|UOB Business Unit|Equality and Diversity Specialist|A|300000001922212|300000009529225|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131709|1951/01/01|131709|UOB Business Unit|School Operations Manager|A|300000001445335|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131710|1951/01/01|131710|UOB Business Unit|School Operations Manager|A|300000009529891|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131711|1951/01/01|131711|UOB Business Unit|School Operations Manager|A|300000009529910|300000009529234|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131712|1951/01/01|131712|UOB Business Unit|School Operations Manager|A|300000009529929|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131713|1951/01/01|131713|UOB Business Unit|School Operations Manager|A|300000009535064|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131714|1951/01/01|131714|UOB Business Unit|School Operations Manager|A|300000001720051|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131715|1951/01/01|131715|UOB Business Unit|School Operations Manager|A|300000002283238|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131716|1951/01/01|131716|UOB Business Unit|Adminstration Manager|A|300000001445335|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131717|1951/01/01|131717|UOB Business Unit|Adminstration Manager|A|300000009529891|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131718|1951/01/01|131718|UOB Business Unit|Adminstration Manager|A|300000009529910|300000009529234|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131719|1951/01/01|131719|UOB Business Unit|Adminstration Manager|A|300000009529929|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131720|1951/01/01|131720|UOB Business Unit|Adminstration Manager|A|300000009535064|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131721|1951/01/01|131721|UOB Business Unit|Adminstration Manager|A|300000001720051|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131722|1951/01/01|131722|UOB Business Unit|Adminstration Manager|A|300000002283238|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131723|1951/01/01|131723|UOB Business Unit|Adminstration Manager|A|300000001445335|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131724|1951/01/01|131724|UOB Business Unit|Adminstration Manager|A|300000009529891|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131725|1951/01/01|131725|UOB Business Unit|Adminstration Manager|A|300000009529910|300000009529234|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131726|1951/01/01|131726|UOB Business Unit|Adminstration Manager|A|300000009529929|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131727|1951/01/01|131727|UOB Business Unit|Adminstration Manager|A|300000009535064|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131728|1951/01/01|131728|UOB Business Unit|Adminstration Manager|A|300000001720051|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131729|1951/01/01|131729|UOB Business Unit|Adminstration Manager|A|300000002283238|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131730|1951/01/01|131730|UOB Business Unit|Adminstration Manager|A|300000009535064|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131731|1951/01/01|131731|UOB Business Unit|Adminstration Manager|A|300000001720051|300000009529234|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131732|1951/01/01|131732|UOB Business Unit|Library Services Manager|A|300000001485553|300000009529246|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131733|1951/01/01|131733|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131734|1951/01/01|131734|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131735|1951/01/01|131735|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131736|1951/01/01|131736|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131737|1951/01/01|131737|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131738|1951/01/01|131738|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131739|1951/01/01|131739|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131740|1951/01/01|131740|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131741|1951/01/01|131741|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131742|1951/01/01|131742|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131743|1951/01/01|131743|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131744|1951/01/01|131744|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131745|1951/01/01|131745|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131746|1951/01/01|131746|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131747|1951/01/01|131747|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131748|1951/01/01|131748|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131749|1951/01/01|131749|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131750|1951/01/01|131750|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131751|1951/01/01|131751|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131752|1951/01/01|131752|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131753|1951/01/01|131753|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131754|1951/01/01|131754|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131755|1951/01/01|131755|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131756|1951/01/01|131756|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131757|1951/01/01|131757|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131758|1951/01/01|131758|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131759|1951/01/01|131759|UOB Business Unit|Librarian|A|300000001485553|300000009529249|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131760|1951/01/01|131760|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131761|1951/01/01|131761|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131762|1951/01/01|131762|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131763|1951/01/01|131763|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131764|1951/01/01|131764|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131765|1951/01/01|131765|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131766|1951/01/01|131766|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131767|1951/01/01|131767|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131768|1951/01/01|131768|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131769|1951/01/01|131769|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131770|1951/01/01|131770|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131771|1951/01/01|131771|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131772|1951/01/01|131772|UOB Business Unit|HR Administrators|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131773|1951/01/01|131773|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131774|1951/01/01|131774|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131775|1951/01/01|131775|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131776|1951/01/01|131776|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131777|1951/01/01|131777|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131778|1951/01/01|131778|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131779|1951/01/01|131779|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131780|1951/01/01|131780|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131781|1951/01/01|131781|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131782|1951/01/01|131782|UOB Business Unit|HR Assistant|A|300000001922212|300000009529165|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131783|1951/01/01|131783|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131784|1951/01/01|131784|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131785|1951/01/01|131785|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131786|1951/01/01|131786|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131787|1951/01/01|131787|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131788|1951/01/01|131788|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131789|1951/01/01|131789|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131790|1951/01/01|131790|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131791|1951/01/01|131791|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131792|1951/01/01|131792|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131793|1951/01/01|131793|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131794|1951/01/01|131794|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131795|1951/01/01|131795|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131796|1951/01/01|131796|UOB Business Unit|Health and Safety Administrator|A|300000001922212|300000009529180|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
