METADATA|Worker|SourceSystemOwner|SourceSystemId|EffectiveStartDate|EffectiveEndDate|PersonNumber|StartDate|DateOfBirth|ActionCode
MERGE|Worker|ALTAHRN01|6096522|2014/10/01|4712/12/31|6096522|2014/10/01|1974/04/17|HIRE
MERGE|Worker|ALTAHRN01|6097093|2014/10/01|4712/12/31|6097093|2014/10/01|1970/02/25|HIRE
MERGE|Worker|ALTAHRN01|6097154|2012/01/30|4712/12/31|6097154|2012/01/30|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6097395|2017/01/09|4712/12/31|6097395|2017/01/09|1979/06/22|HIRE
MERGE|Worker|ALTAHRN01|6098579|2002/05/14|4712/12/31|6098579|2002/05/14|1969/06/29|HIRE
MERGE|Worker|ALTAHRN01|6099166|2014/10/01|4712/12/31|6099166|2014/10/01|1973/01/10|HIRE
MERGE|Worker|ALTAHRN01|6100294|2007/01/10|4712/12/31|6100294|2007/01/10|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6101069|2003/10/06|4712/12/31|6101069|2003/10/06|1977/12/13|HIRE
MERGE|Worker|ALTAHRN01|6101104|2008/04/07|4712/12/31|6101104|2008/04/07|1983/12/31|HIRE
MERGE|Worker|ALTAHRN01|6101136|2012/04/16|4712/12/31|6101136|2012/04/16|1971/03/29|HIRE
MERGE|Worker|ALTAHRN01|6101174|2002/01/28|4712/12/31|6101174|2002/01/28|1975/10/31|HIRE
MERGE|Worker|ALTAHRN01|6101302|2001/09/01|4712/12/31|6101302|2001/09/01|1971/03/12|HIRE
MERGE|Worker|ALTAHRN01|6103152|1999/12/31|4712/12/31|6103152|1999/12/31|1954/07/07|HIRE
MERGE|Worker|ALTAHRN01|6103381|2014/10/01|4712/12/31|6103381|2014/10/01|1983/08/20|HIRE
MERGE|Worker|ALTAHRN01|6103764|1980/10/01|4712/12/31|6103764|1980/10/01|1958/01/11|HIRE
MERGE|Worker|ALTAHRN01|6104937|1999/01/01|4712/12/31|6104937|1999/01/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6105328|2014/10/01|4712/12/31|6105328|2014/10/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6106163|2012/09/24|4712/12/31|6106163|2012/09/24|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6106867|2014/10/01|4712/12/31|6106867|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6108094|1990/07/02|4712/12/31|6108094|1990/07/02|1980/08/03|HIRE
MERGE|Worker|ALTAHRN01|6108158|2001/09/01|4712/12/31|6108158|2001/09/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6108535|2014/10/01|4712/12/31|6108535|2014/10/01|1979/02/22|HIRE
MERGE|Worker|ALTAHRN01|6108859|2001/01/01|4712/12/31|6108859|2001/01/01|1958/03/10|HIRE
MERGE|Worker|ALTAHRN01|6109891|1998/01/01|4712/12/31|6109891|1998/01/01|1959/07/16|HIRE
MERGE|Worker|ALTAHRN01|6111588|2002/02/01|4712/12/31|6111588|2002/02/01|1958/03/07|HIRE
MERGE|Worker|ALTAHRN01|6112409|1989/07/01|4712/12/31|6112409|1989/07/01|1978/05/25|HIRE
MERGE|Worker|ALTAHRN01|6112491|2009/09/01|4712/12/31|6112491|2009/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6112677|2013/03/31|4712/12/31|6112677|2013/03/31|1977/06/21|HIRE
MERGE|Worker|ALTAHRN01|6113583|2006/09/01|4712/12/31|6113583|2006/09/01|1960/02/23|HIRE
MERGE|Worker|ALTAHRN01|6113713|2002/08/05|4712/12/31|6113713|2002/08/05|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6113715|2014/10/01|4712/12/31|6113715|2014/10/01|1959/11/29|HIRE
MERGE|Worker|ALTAHRN01|6113973|2012/09/03|4712/12/31|6113973|2012/09/03|1975/12/15|HIRE
MERGE|Worker|ALTAHRN01|6114357|1998/09/01|4712/12/31|6114357|1998/09/01|1972/08/23|HIRE
MERGE|Worker|ALTAHRN01|6114941|2014/10/01|4712/12/31|6114941|2014/10/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6116111|2000/03/06|4712/12/31|6116111|2000/03/06|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6116576|2014/10/06|4712/12/31|6116576|2014/10/06|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6118074|2001/06/01|4712/12/31|6118074|2001/06/01|1981/08/20|HIRE
MERGE|Worker|ALTAHRN01|6118901|1999/12/31|4712/12/31|6118901|1999/12/31|1956/12/01|HIRE
MERGE|Worker|ALTAHRN01|6118948|2000/09/01|4712/12/31|6118948|2000/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6121522|2015/06/25|4712/12/31|6121522|2015/06/25|1969/10/13|HIRE
MERGE|Worker|ALTAHRN01|6121524|2014/10/01|4712/12/31|6121524|2014/10/01|1983/02/03|HIRE
MERGE|Worker|ALTAHRN01|6122690|2014/12/16|4712/12/31|6122690|2014/12/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6123293|2016/09/26|4712/12/31|6123293|2016/09/26|1982/01/31|HIRE
MERGE|Worker|ALTAHRN01|6124248|2014/10/01|4712/12/31|6124248|2014/10/01|1961/02/03|HIRE
MERGE|Worker|ALTAHRN01|6124692|2014/10/01|4712/12/31|6124692|2014/10/01|1985/03/22|HIRE
MERGE|Worker|ALTAHRN01|6124815|2014/10/01|4712/12/31|6124815|2014/10/01|1969/02/15|HIRE
MERGE|Worker|ALTAHRN01|6125943|2015/09/01|4712/12/31|6125943|2015/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6125961|2001/07/03|4712/12/31|6125961|2001/07/03|1986/04/26|HIRE
MERGE|Worker|ALTAHRN01|6126927|2001/12/01|4712/12/31|6126927|2001/12/01|1964/08/15|HIRE
MERGE|Worker|ALTAHRN01|6126930|1998/03/02|4712/12/31|6126930|1998/03/02|1966/01/26|HIRE
MERGE|Worker|ALTAHRN01|6126976|2010/10/01|4712/12/31|6126976|2010/10/01|1961/03/16|HIRE
MERGE|Worker|ALTAHRN01|6127562|1997/10/13|4712/12/31|6127562|1997/10/13|1985/03/05|HIRE
MERGE|Worker|ALTAHRN01|6128207|2004/05/04|4712/12/31|6128207|2004/05/04|1969/01/19|HIRE
MERGE|Worker|ALTAHRN01|6129206|2014/10/01|4712/12/31|6129206|2014/10/01|1972/10/12|HIRE
MERGE|Worker|ALTAHRN01|6131391|1998/07/13|4712/12/31|6131391|1998/07/13|1977/01/06|HIRE
MERGE|Worker|ALTAHRN01|6132664|2001/07/23|4712/12/31|6132664|2001/07/23|1963/08/09|HIRE
MERGE|Worker|ALTAHRN01|6132776|2004/10/18|4712/12/31|6132776|2004/10/18|1979/05/30|HIRE
MERGE|Worker|ALTAHRN01|6132814|1999/09/28|4712/12/31|6132814|1999/09/28|1983/12/07|HIRE
MERGE|Worker|ALTAHRN01|6133244|2011/10/01|4712/12/31|6133244|2011/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6135181|2014/10/01|4712/12/31|6135181|2014/10/01|1963/05/25|HIRE
MERGE|Worker|ALTAHRN01|6136443|2014/10/01|4712/12/31|6136443|2014/10/01|1972/03/18|HIRE
MERGE|Worker|ALTAHRN01|6136528|2008/02/11|4712/12/31|6136528|2008/02/11|1966/01/31|HIRE
MERGE|Worker|ALTAHRN01|6136651|2014/08/01|4712/12/31|6136651|2014/08/01|1983/09/28|HIRE
MERGE|Worker|ALTAHRN01|6138902|1999/04/12|4712/12/31|6138902|1999/04/12|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6139579|2001/11/19|4712/12/31|6139579|2001/11/19|1966/02/14|HIRE
MERGE|Worker|ALTAHRN01|6139836|2014/10/01|4712/12/31|6139836|2014/10/01|1962/07/22|HIRE
MERGE|Worker|ALTAHRN01|6140358|2013/01/07|4712/12/31|6140358|2013/01/07|1961/10/02|HIRE
MERGE|Worker|ALTAHRN01|6140394|2016/07/11|4712/12/31|6140394|2016/07/11|1976/02/12|HIRE
MERGE|Worker|ALTAHRN01|6141140|2004/11/02|4712/12/31|6141140|2004/11/02|1972/01/29|HIRE
MERGE|Worker|ALTAHRN01|6142173|1997/09/01|4712/12/31|6142173|1997/09/01|1979/11/27|HIRE
MERGE|Worker|ALTAHRN01|6142231|2004/03/08|4712/12/31|6142231|2004/03/08|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6142271|2014/09/29|4712/12/31|6142271|2014/09/29|1954/02/24|HIRE
MERGE|Worker|ALTAHRN01|6142272|2014/10/01|4712/12/31|6142272|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6142741|2000/10/16|4712/12/31|6142741|2000/10/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6143235|2014/10/01|4712/12/31|6143235|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6143605|2000/09/01|4712/12/31|6143605|2000/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6144023|2014/10/01|4712/12/31|6144023|2014/10/01|1985/01/15|HIRE
MERGE|Worker|ALTAHRN01|6144036|2014/10/01|4712/12/31|6144036|2014/10/01|1959/02/05|HIRE
MERGE|Worker|ALTAHRN01|6144171|2008/04/07|4712/12/31|6144171|2008/04/07|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6144594|2014/10/01|4712/12/31|6144594|2014/10/01|1969/10/23|HIRE
MERGE|Worker|ALTAHRN01|6145081|2000/10/16|4712/12/31|6145081|2000/10/16|1969/06/17|HIRE
MERGE|Worker|ALTAHRN01|6145550|2014/10/01|4712/12/31|6145550|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6145901|2014/10/01|4712/12/31|6145901|2014/10/01|1963/11/12|HIRE
MERGE|Worker|ALTAHRN01|6146804|2014/10/01|4712/12/31|6146804|2014/10/01|1979/06/22|HIRE
MERGE|Worker|ALTAHRN01|6146841|2002/05/01|4712/12/31|6146841|2002/05/01|1959/05/15|HIRE
MERGE|Worker|ALTAHRN01|6147996|2014/10/01|4712/12/31|6147996|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6148199|2006/02/13|4712/12/31|6148199|2006/02/13|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6148524|2015/06/25|4712/12/31|6148524|2015/06/25|1967/03/08|HIRE
MERGE|Worker|ALTAHRN01|6149436|2005/12/15|4712/12/31|6149436|2005/12/15|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6150602|2014/10/01|4712/12/31|6150602|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6150647|2015/09/07|4712/12/31|6150647|2015/09/07|1978/10/17|HIRE
MERGE|Worker|ALTAHRN01|6150993|1999/05/24|4712/12/31|6150993|1999/05/24|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6151484|2006/08/07|4712/12/31|6151484|2006/08/07|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6151720|2014/10/01|4712/12/31|6151720|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6152107|2015/10/12|4712/12/31|6152107|2015/10/12|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6152546|2002/10/04|4712/12/31|6152546|2002/10/04|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6152567|2006/08/29|4712/12/31|6152567|2006/08/29|1972/03/18|HIRE
MERGE|Worker|ALTAHRN01|6152691|2004/05/01|4712/12/31|6152691|2004/05/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6152847|2014/10/01|4712/12/31|6152847|2014/10/01|1970/02/19|HIRE
MERGE|Worker|ALTAHRN01|6154306|2014/10/01|4712/12/31|6154306|2014/10/01|1967/03/09|HIRE
MERGE|Worker|ALTAHRN01|6154507|2014/10/01|4712/12/31|6154507|2014/10/01|1975/05/23|HIRE
MERGE|Worker|ALTAHRN01|6155112|2002/01/01|4712/12/31|6155112|2002/01/01|1956/06/30|HIRE
MERGE|Worker|ALTAHRN01|6155233|1999/12/31|4712/12/31|6155233|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6155579|2014/10/01|4712/12/31|6155579|2014/10/01|1971/12/05|HIRE
MERGE|Worker|ALTAHRN01|6156071|2011/10/24|4712/12/31|6156071|2011/10/24|1971/11/28|HIRE
MERGE|Worker|ALTAHRN01|6156188|2014/10/01|4712/12/31|6156188|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6156707|1996/12/09|4712/12/31|6156707|1996/12/09|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6156859|2005/03/15|4712/12/31|6156859|2005/03/15|1977/07/05|HIRE
MERGE|Worker|ALTAHRN01|6156868|2003/01/20|4712/12/31|6156868|2003/01/20|1953/12/11|HIRE
MERGE|Worker|ALTAHRN01|6156924|2014/10/01|4712/12/31|6156924|2014/10/01|1964/08/15|HIRE
MERGE|Worker|ALTAHRN01|6157230|2015/02/01|4712/12/31|6157230|2015/02/01|1971/03/08|HIRE
MERGE|Worker|ALTAHRN01|6157250|2015/09/10|4712/12/31|6157250|2015/09/10|1966/04/08|HIRE
MERGE|Worker|ALTAHRN01|6157808|2013/10/02|4712/12/31|6157808|2013/10/02|1980/11/07|HIRE
MERGE|Worker|ALTAHRN01|6157959|2014/10/01|4712/12/31|6157959|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6158005|2008/04/07|4712/12/31|6158005|2008/04/07|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6158319|2011/09/01|4712/12/31|6158319|2011/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6158565|2000/09/04|4712/12/31|6158565|2000/09/04|1964/09/11|HIRE
MERGE|Worker|ALTAHRN01|6159095|2014/10/01|4712/12/31|6159095|2014/10/01|1959/03/18|HIRE
MERGE|Worker|ALTAHRN01|6159522|2014/10/01|4712/12/31|6159522|2014/10/01|1963/12/02|HIRE
MERGE|Worker|ALTAHRN01|6159599|2006/02/13|4712/12/31|6159599|2006/02/13|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6159691|2014/10/01|4712/12/31|6159691|2014/10/01|1985/01/15|HIRE
MERGE|Worker|ALTAHRN01|6159732|2012/08/01|4712/12/31|6159732|2012/08/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6159770|2014/10/01|4712/12/31|6159770|2014/10/01|1968/07/30|HIRE
MERGE|Worker|ALTAHRN01|6159966|2015/07/01|4712/12/31|6159966|2015/07/01|1970/01/03|HIRE
MERGE|Worker|ALTAHRN01|6160340|2014/10/01|4712/12/31|6160340|2014/10/01|1970/02/25|HIRE
MERGE|Worker|ALTAHRN01|6160589|2014/10/01|4712/12/31|6160589|2014/10/01|1969/09/14|HIRE
MERGE|Worker|ALTAHRN01|6160815|2015/08/03|4712/12/31|6160815|2015/08/03|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6160825|2014/10/01|4712/12/31|6160825|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6161080|2012/08/01|4712/12/31|6161080|2012/08/01|1954/01/17|HIRE
MERGE|Worker|ALTAHRN01|6161142|2002/11/18|4712/12/31|6161142|2002/11/18|1981/06/11|HIRE
MERGE|Worker|ALTAHRN01|6161148|2002/09/16|4712/12/31|6161148|2002/09/16|1950/12/03|HIRE
MERGE|Worker|ALTAHRN01|6161867|2014/10/01|4712/12/31|6161867|2014/10/01|1971/04/12|HIRE
MERGE|Worker|ALTAHRN01|6162022|2002/02/15|4712/12/31|6162022|2002/02/15|1976/07/24|HIRE
MERGE|Worker|ALTAHRN01|6162032|2009/02/01|4712/12/31|6162032|2009/02/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6162211|2014/12/01|4712/12/31|6162211|2014/12/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|6162520|2013/10/01|4712/12/31|6162520|2013/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6163259|2002/02/04|4712/12/31|6163259|2002/02/04|1973/04/10|HIRE
MERGE|Worker|ALTAHRN01|6163371|2012/09/03|4712/12/31|6163371|2012/09/03|1978/03/03|HIRE
MERGE|Worker|ALTAHRN01|6163516|1999/12/31|4712/12/31|6163516|1999/12/31|1975/05/25|HIRE
MERGE|Worker|ALTAHRN01|6163620|1998/03/23|4712/12/31|6163620|1998/03/23|1973/05/18|HIRE
MERGE|Worker|ALTAHRN01|6163637|1997/01/01|4712/12/31|6163637|1997/01/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6163854|2014/10/01|4712/12/31|6163854|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6163994|2006/03/06|4712/12/31|6163994|2006/03/06|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|6164357|2003/06/02|4712/12/31|6164357|2003/06/02|1965/10/28|HIRE
MERGE|Worker|ALTAHRN01|6164797|2003/10/01|4712/12/31|6164797|2003/10/01|1965/03/05|HIRE
