METADATA|PersonCitizenship|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|DateFrom|DateTo|LegislationCode|CitizenshipStatus
MERGE|PersonCitizenship|ALTAHRN01|5508485_CITIZEN|5508485|1955/10/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508605_CITIZEN|5508605|1960/06/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508613_CITIZEN|5508613|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508631_CITIZEN|5508631|1956/09/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508794_CITIZEN|5508794|1960/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508827_CITIZEN|5508827|1967/04/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508847_CITIZEN|5508847|1959/08/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508883_CITIZEN|5508883|1973/12/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508896_CITIZEN|5508896|1971/12/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508928_CITIZEN|5508928|1959/06/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508956_CITIZEN|5508956|1959/03/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508965_CITIZEN|5508965|1964/08/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508981_CITIZEN|5508981|1951/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5508995_CITIZEN|5508995|1958/03/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509049_CITIZEN|5509049|1967/10/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509052_CITIZEN|5509052|1947/03/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509060_CITIZEN|5509060|1965/08/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509111_CITIZEN|5509111|1956/01/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509128_CITIZEN|5509128|1964/06/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509158_CITIZEN|5509158|1961/05/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509162_CITIZEN|5509162|1970/03/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509167_CITIZEN|5509167|1959/05/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509189_CITIZEN|5509189|1960/04/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509198_CITIZEN|5509198|1969/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509219_CITIZEN|5509219|1946/02/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509224_CITIZEN|5509224|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509238_CITIZEN|5509238|1948/11/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509244_CITIZEN|5509244|1962/03/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509284_CITIZEN|5509284|1957/06/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509298_CITIZEN|5509298|1976/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509302_CITIZEN|5509302|1958/12/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509310_CITIZEN|5509310|1953/02/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509322_CITIZEN|5509322|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509405_CITIZEN|5509405|1953/08/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509406_CITIZEN|5509406|1981/01/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509452_CITIZEN|5509452|1968/05/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509456_CITIZEN|5509456|1953/06/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509497_CITIZEN|5509497|1956/06/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509586_CITIZEN|5509586|1961/12/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509596_CITIZEN|5509596|1952/09/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509601_CITIZEN|5509601|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509713_CITIZEN|5509713|1962/06/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509740_CITIZEN|5509740|1970/05/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509741_CITIZEN|5509741|1958/11/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509786_CITIZEN|5509786|1966/04/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509813_CITIZEN|5509813|1957/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509815_CITIZEN|5509815|1964/04/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509820_CITIZEN|5509820|1954/09/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509832_CITIZEN|5509832|1947/05/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509834_CITIZEN|5509834|1946/07/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509848_CITIZEN|5509848|1961/01/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509850_CITIZEN|5509850|1971/10/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509851_CITIZEN|5509851|1967/12/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509852_CITIZEN|5509852|1954/02/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509861_CITIZEN|5509861|1953/09/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509870_CITIZEN|5509870|1962/12/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509888_CITIZEN|5509888|1966/11/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509889_CITIZEN|5509889|1967/01/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509900_CITIZEN|5509900|1956/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509905_CITIZEN|5509905|1969/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509906_CITIZEN|5509906|1951/12/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509912_CITIZEN|5509912|1959/09/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509942_CITIZEN|5509942|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5509997_CITIZEN|5509997|1964/02/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510004_CITIZEN|5510004|1956/07/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510020_CITIZEN|5510020|1965/08/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510023_CITIZEN|5510023|1959/09/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510037_CITIZEN|5510037|1964/04/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510039_CITIZEN|5510039|1956/08/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510044_CITIZEN|5510044|1960/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510045_CITIZEN|5510045|1957/02/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510066_CITIZEN|5510066|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510067_CITIZEN|5510067|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510082_CITIZEN|5510082|1953/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510086_CITIZEN|5510086|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510094_CITIZEN|5510094|1956/11/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510173_CITIZEN|5510173|1956/04/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510220_CITIZEN|5510220|1963/05/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510227_CITIZEN|5510227|1948/12/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510333_CITIZEN|5510333|1960/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510344_CITIZEN|5510344|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510346_CITIZEN|5510346|1964/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510368_CITIZEN|5510368|1963/01/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510396_CITIZEN|5510396|1959/04/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510398_CITIZEN|5510398|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510401_CITIZEN|5510401|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510425_CITIZEN|5510425|1961/07/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510430_CITIZEN|5510430|1959/06/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510436_CITIZEN|5510436|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510445_CITIZEN|5510445|1960/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510475_CITIZEN|5510475|1954/12/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510526_CITIZEN|5510526|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510559_CITIZEN|5510559|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510567_CITIZEN|5510567|1953/08/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510588_CITIZEN|5510588|1960/11/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510629_CITIZEN|5510629|1951/07/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510639_CITIZEN|5510639|1948/06/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510676_CITIZEN|5510676|1958/02/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510677_CITIZEN|5510677|1960/06/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510685_CITIZEN|5510685|1968/05/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510695_CITIZEN|5510695|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510724_CITIZEN|5510724|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510726_CITIZEN|5510726|1965/08/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510760_CITIZEN|5510760|1953/07/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510767_CITIZEN|5510767|1971/03/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510768_CITIZEN|5510768|1957/03/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510771_CITIZEN|5510771|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510773_CITIZEN|5510773|1960/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510777_CITIZEN|5510777|1967/07/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510808_CITIZEN|5510808|1947/09/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510840_CITIZEN|5510840|1957/05/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510849_CITIZEN|5510849|1965/08/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510894_CITIZEN|5510894|1953/07/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5510960_CITIZEN|5510960|1953/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511009_CITIZEN|5511009|1967/09/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511026_CITIZEN|5511026|1952/09/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511036_CITIZEN|5511036|1972/07/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511048_CITIZEN|5511048|1953/05/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511059_CITIZEN|5511059|1964/07/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511060_CITIZEN|5511060|1965/08/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511061_CITIZEN|5511061|1956/06/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511062_CITIZEN|5511062|1950/02/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511070_CITIZEN|5511070|1968/05/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511098_CITIZEN|5511098|1963/01/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511108_CITIZEN|5511108|1964/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511109_CITIZEN|5511109|1953/06/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511117_CITIZEN|5511117|1961/01/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511119_CITIZEN|5511119|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511129_CITIZEN|5511129|1962/11/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511149_CITIZEN|5511149|1947/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511157_CITIZEN|5511157|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511159_CITIZEN|5511159|1948/06/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511172_CITIZEN|5511172|1971/04/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511207_CITIZEN|5511207|1964/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511212_CITIZEN|5511212|1963/05/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511213_CITIZEN|5511213|1953/02/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511216_CITIZEN|5511216|1958/12/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511219_CITIZEN|5511219|1962/04/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511231_CITIZEN|5511231|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511239_CITIZEN|5511239|1947/06/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511265_CITIZEN|5511265|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511267_CITIZEN|5511267|1958/03/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511268_CITIZEN|5511268|1956/06/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511288_CITIZEN|5511288|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511339_CITIZEN|5511339|1965/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511367_CITIZEN|5511367|1953/08/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511374_CITIZEN|5511374|1961/12/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511404_CITIZEN|5511404|1969/05/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511415_CITIZEN|5511415|1971/04/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511433_CITIZEN|5511433|1961/05/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511441_CITIZEN|5511441|1969/05/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511442_CITIZEN|5511442|1963/04/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511474_CITIZEN|5511474|1955/10/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511475_CITIZEN|5511475|1958/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511488_CITIZEN|5511488|1954/12/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511520_CITIZEN|5511520|1959/09/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511523_CITIZEN|5511523|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511534_CITIZEN|5511534|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511537_CITIZEN|5511537|1958/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511575_CITIZEN|5511575|1953/05/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511637_CITIZEN|5511637|1953/02/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511655_CITIZEN|5511655|1959/07/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511659_CITIZEN|5511659|1958/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511666_CITIZEN|5511666|1960/06/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511682_CITIZEN|5511682|1959/06/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511686_CITIZEN|5511686|1960/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511697_CITIZEN|5511697|1959/08/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511701_CITIZEN|5511701|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511703_CITIZEN|5511703|1952/06/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511714_CITIZEN|5511714|1963/05/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511731_CITIZEN|5511731|1960/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511758_CITIZEN|5511758|1967/07/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511767_CITIZEN|5511767|1960/04/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511820_CITIZEN|5511820|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511841_CITIZEN|5511841|1965/12/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511847_CITIZEN|5511847|1953/07/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511866_CITIZEN|5511866|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511882_CITIZEN|5511882|1954/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511909_CITIZEN|5511909|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5511927_CITIZEN|5511927|1966/04/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512030_CITIZEN|5512030|1960/02/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512040_CITIZEN|5512040|1950/07/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512042_CITIZEN|5512042|1957/03/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512044_CITIZEN|5512044|1960/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512079_CITIZEN|5512079|1969/05/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512096_CITIZEN|5512096|1957/11/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512097_CITIZEN|5512097|1962/09/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512101_CITIZEN|5512101|1971/09/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512116_CITIZEN|5512116|1953/02/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512131_CITIZEN|5512131|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512132_CITIZEN|5512132|1966/04/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512133_CITIZEN|5512133|1956/08/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512144_CITIZEN|5512144|1957/10/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512159_CITIZEN|5512159|1959/07/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512174_CITIZEN|5512174|1966/10/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512191_CITIZEN|5512191|1957/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512257_CITIZEN|5512257|1955/10/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512263_CITIZEN|5512263|1964/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512270_CITIZEN|5512270|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512315_CITIZEN|5512315|1960/06/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512330_CITIZEN|5512330|1953/05/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512340_CITIZEN|5512340|1965/08/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512346_CITIZEN|5512346|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512364_CITIZEN|5512364|1949/06/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512427_CITIZEN|5512427|1954/07/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512440_CITIZEN|5512440|1953/07/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512450_CITIZEN|5512450|1962/02/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512451_CITIZEN|5512451|1960/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512461_CITIZEN|5512461|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512480_CITIZEN|5512480|1969/08/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512483_CITIZEN|5512483|1963/05/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512491_CITIZEN|5512491|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512551_CITIZEN|5512551|1960/02/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512558_CITIZEN|5512558|1972/03/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512667_CITIZEN|5512667|1958/02/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512668_CITIZEN|5512668|1959/06/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512687_CITIZEN|5512687|1949/06/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512712_CITIZEN|5512712|1966/10/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512720_CITIZEN|5512720|1947/03/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512754_CITIZEN|5512754|1965/10/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512794_CITIZEN|5512794|1960/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512816_CITIZEN|5512816|1959/08/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512817_CITIZEN|5512817|1970/09/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512826_CITIZEN|5512826|1962/01/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512869_CITIZEN|5512869|1954/03/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512873_CITIZEN|5512873|1953/05/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512893_CITIZEN|5512893|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512905_CITIZEN|5512905|1957/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512913_CITIZEN|5512913|1956/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512920_CITIZEN|5512920|1948/11/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512932_CITIZEN|5512932|1958/03/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512933_CITIZEN|5512933|1964/03/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512936_CITIZEN|5512936|1955/10/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512944_CITIZEN|5512944|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512950_CITIZEN|5512950|1948/12/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512966_CITIZEN|5512966|1952/03/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512977_CITIZEN|5512977|1961/01/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512978_CITIZEN|5512978|1969/05/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512985_CITIZEN|5512985|1958/10/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512990_CITIZEN|5512990|1957/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5512992_CITIZEN|5512992|1961/10/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5513017_CITIZEN|5513017|1965/08/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5513040_CITIZEN|5513040|1958/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|5513043_CITIZEN|5513043|1959/09/13|4712/12/31|GB|A
